Name	Ensembl_ID	Ratio	Log2_ratio	P_value	Q_value
DCTN2	ENSG00000175203	0.660830999066	-0.597646730845	2.961978e-11	2.143076e-11
DCTN3	ENSG00000137100	0.607228915663	-0.719687602734	7.161012e-13	5.616827e-13
DCTN1	ENSG00000204843	1.33638352894	0.418334106539	8.673102e-07	4.924187e-07
DCTN6	ENSG00000104671	0.441176470588	-1.18057224564	3.335859e-21	3.579631e-21
DCTN4	ENSG00000132912	0.773423005566	-0.370670416681	3.054546e-05	1.556583e-05
DCTN5	ENSG00000166847	0.734789915966	-0.444596267411	1.954662e-06	1.084812e-06
KCMF1	ENSG00000176407	1.89774153074	0.924283513059	5.03187e-22	5.539891e-22
RPS4Y1	ENSG00000129824	0.00111831804965	-9.80445373566	0	0
ASPM	ENSG00000066279	1.53189401374	0.615316485812	4.247348e-09	2.764536e-09
KRBA2	ENSG00000184619	0.213114754098	-2.23029761942	4.210626e-24	4.901056e-24
KNTC1	ENSG00000184445	1.33313180169	0.414819421274	2.079642e-05	1.071917e-05
ZC3HAV1	ENSG00000105939	0.461829176115	-1.11456877646	7.390045e-33	1.10281e-32
BROX	ENSG00000162819	0.827322404372	-0.273478443186	0.003517412	0.001497768
FAM96A	ENSG00000166797	0.454371410338	-1.13805603351	1.644985e-25	1.998923e-25
NMT2	ENSG00000152465	2.10447761194	1.07346216194	1.303931e-09	8.719574e-10
FAM96B	ENSG00000166595	0.650974797908	-0.619326403474	4.668775e-10	3.192194e-10
FAM86B1	ENSG00000186523	0.161290322581	-2.6322682155	1.790122e-13	1.441235e-13
MXRA7	ENSG00000182534	16.7685185185	4.06768332879	4.014925e-175	3.448113e-174
RNF25	ENSG00000163481	1.57331378299	0.653806431732	8.398828e-09	5.382784e-09
RNF20	ENSG00000155827	0.529269277352	-0.917926183025	1.430258e-20	1.499952e-20
CMBL	ENSG00000164237	0.838146620121	-0.25472545285	0.005583335	0.002316738
ZNF736	ENSG00000234444	0.564482029598	-0.825000441652	9.652587e-09	6.173085e-09
ZNF737	ENSG00000237440	0.0722891566265	-3.79007693063	1.91413e-89	7.41195e-89
ZNF883	ENSG00000228623	0.00204081632653	-8.936637939	2.281065e-108	1.120529e-107
UBIAD1	ENSG00000120942	0.806610093792	-0.310056635372	0.001343301	0.0005945554
C1GALT1C1	ENSG00000171155	0.58358974359	-0.77697356633	3.467211e-11	2.501862e-11
SSTR5	ENSG00000162009	0.747619047619	-0.419624768774	0.0217934	0.008417746
ARHGEF26-AS1	ENSG00000243069	0.0422535211268	-4.56478461878	5.870889e-55	1.37363e-54
RADIL	ENSG00000157927	8.4	3.07038932789	2.025982e-52	4.535697e-52
AP1G2	ENSG00000213983	0.323655913978	-1.62746722924	2.315461e-36	3.756334e-36
G6PD	ENSG00000160211	2.09012034705	1.06358601364	1.073131e-34	1.672609e-34
IGSF8	ENSG00000162729	0.698940998487	-0.516757420092	2.206941e-07	1.300337e-07
TOM1	ENSG00000100284	0.181759379043	-2.4598982837	5.573113e-87	2.103565e-86
MYOF	ENSG00000138119	217.477876106	7.7647248337	0	0
AQP3	ENSG00000165272	0.118568232662	-3.07621056662	6.242786e-55	1.459972e-54
C18orf45	ENSG00000134490	0.675885911841	-0.5651483518	3.428534e-07	2.000399e-07
CNOT8	ENSG00000155508	0.700332225914	-0.51388862001	9.259428e-07	5.250626e-07
NHS	ENSG00000188158	130.8	7.03121873061	9.065266e-129	5.390638e-128
ILVBL	ENSG00000105135	0.657334826428	-0.605299672011	2.88849e-07	1.693078e-07
APOL6	ENSG00000221963	20.6666666667	4.36923380967	8.856681e-48	1.832701e-47
CNOT1	ENSG00000125107	0.546910420475	-0.870623544355	9.961304e-27	1.25578e-26
CNOT7	ENSG00000198791	0.285638013881	-1.80774010295	5.629996e-75	1.816258e-74
CNOT6	ENSG00000113300	0.631138070479	-0.663972444979	7.581966e-13	5.935104e-13
RNMT	ENSG00000101654	2.5780089153	1.36625725286	2.386022e-45	4.700154e-45
WNK1	ENSG00000060237	0.458568851473	-1.12478973245	3.650257e-39	6.292681e-39
ITGB5	ENSG00000082781	1.74362606232	0.802090673213	2.863862e-16	2.579371e-16
ITGB4	ENSG00000132470	57.4021164021	5.84303202459	0	0
ITGB8	ENSG00000105855	42.8333333333	5.42066204847	7.159565e-56	1.702568e-55
YARS2	ENSG00000139131	0.68911335578	-0.537186776152	4.714342e-06	2.544461e-06
SLC37A1	ENSG00000160190	0.759689922481	-0.396517411308	0.006845541	0.002816797
ATN1	ENSG00000111676	0.426574184459	-1.22913143601	7.319484e-47	1.488559e-46
IRF2BPL	ENSG00000119669	0.706181202371	-0.501889675952	4.244153e-08	2.614598e-08
LCP1	ENSG00000136167	0.56601187757	-0.82109576704	6.73758e-25	8.03741e-25
TNIP2	ENSG00000168884	1.17026194145	0.226831486503	0.02728196	0.01040101
SLC37A4	ENSG00000137700	0.430340557276	-1.21644928197	6.983175e-29	9.343187e-29
MYO6	ENSG00000196586	0.0416736966425	-4.58471911058	0	0
NR2C1	ENSG00000120798	1.96681415929	0.975860646415	1.399889e-15	1.228615e-15
EAPP	ENSG00000129518	0.673657718121	-0.569912342945	2.314744e-07	1.361646e-07
ORAOV1	ENSG00000149716	1.98783454988	0.991197684464	1.710412e-20	1.78896e-20
GNPDA2	ENSG00000163281	0.731617647059	-0.450838220707	0.0001524991	7.377179e-05
GNPDA1	ENSG00000113552	1.3417721519	0.424139706386	1.147757e-05	6.03586e-06
CDK17	ENSG00000059758	3.82352941176	1.93490497178	4.466415e-56	1.067621e-55
MAN1B1	ENSG00000177239	0.34817907678	-1.52209858556	4.69351e-58	1.167461e-57
HDAC10	ENSG00000100429	0.439252336449	-1.18687813472	9.452126e-06	5.002794e-06
RASAL2	ENSG00000075391	1.72211720227	0.784183331688	4.901895e-11	3.506245e-11
EGF	ENSG00000138798	0.173010380623	-2.53106949273	5.710284e-52	1.272236e-51
LBR	ENSG00000143815	0.479353680431	-1.06083758565	4.188523e-14	3.46211e-14
SMAGP	ENSG00000170545	8.33333333333	3.05889368905	2.160844e-50	4.694975e-50
RAN	ENSG00000132341	1.62493586455	0.70038277677	1.346592e-19	1.367637e-19
SLC12A4	ENSG00000124067	14.9343065693	3.90055834678	2.03395e-178	1.786024e-177
SLC12A7	ENSG00000113504	0.590107661102	-0.760949906569	1.627589e-18	1.589216e-18
ST7	ENSG00000004866	0.454778704298	-1.13676339546	2.063873e-25	2.503153e-25
SHMT1	ENSG00000176974	0.325550805656	-1.61904538606	2.066725e-58	5.173668e-58
SLC12A2	ENSG00000064651	1.98860553445	0.99175712739	3.331229e-26	4.13394e-26
SLC12A8	ENSG00000221955	0.219306466729	-2.18897974124	3.926052e-61	1.029447e-60
IMP3	ENSG00000177971	0.436740059152	-1.19515322924	1.364782e-34	2.119387e-34
EXT2	ENSG00000151348	1.54557640751	0.628144977397	1.091454e-11	8.096306e-12
XYLT2	ENSG00000015532	1.62794612795	0.703052958676	4.073428e-12	3.087858e-12
ATP1B3	ENSG00000069849	0.4351212998	-1.20051045433	1.221329e-38	2.080242e-38
ATP1B1	ENSG00000143153	0.351348364279	-1.50902591285	1.555433e-67	4.50609e-67
TESK1	ENSG00000107140	0.638190954774	-0.647939933771	5.015792e-09	3.251909e-09
TESK2	ENSG00000070759	0.272727272727	-1.87446911792	6.304373e-30	8.681722e-30
STOM	ENSG00000148175	28.8823529412	4.85211637306	1.265391e-87	4.808331e-87
TSEN15	ENSG00000198860	0.691794529686	-0.531584489135	4.068787e-07	2.363286e-07
FAM164C	ENSG00000119703	0.280155642023	-1.83569954775	1.992073e-19	2.010355e-19
FAM164A	ENSG00000104427	2.24137931034	1.1643868179	2.01396e-06	1.117112e-06
FAM113A	ENSG00000132635	0.625114573786	-0.677807457299	2.202369e-09	1.455905e-09
C14orf167	ENSG00000215256	0.51593625498	-0.954735266264	2.639941e-11	1.91744e-11
C14orf166	ENSG00000087302	2.86082474227	1.51643111905	4.9901e-67	1.435002e-66
LEPROTL1	ENSG00000104660	0.763983628922	-0.388386371189	0.0001986001	9.528447e-05
TCTA	ENSG00000145022	0.344749887337	-1.53637801462	3.868444e-48	8.053492e-48
SNX3	ENSG00000112335	0.847736625514	-0.238311976423	0.009451078	0.00381452
SNX1	ENSG00000028528	0.643348623853	-0.636327364168	5.701553e-12	4.288806e-12
SNX7	ENSG00000162627	2.71025641026	1.43842934763	8.159444e-32	1.180886e-31
SNX6	ENSG00000129515	1.70920745921	0.773327518257	5.044075e-16	4.50312e-16
SNX4	ENSG00000114520	0.380952380952	-1.39231742278	1.135272e-37	1.889978e-37
RPL27A	ENSG00000166441	0.470434432824	-1.0879344347	1.234769e-40	2.211292e-40
SNX8	ENSG00000106266	1.90487514863	0.929696442154	2.983262e-18	2.879743e-18
CCDC127	ENSG00000164366	0.764790764791	-0.386862992687	0.001727482	0.0007580635
CCDC126	ENSG00000169193	0.513157894737	-0.962525294581	1.414745e-08	8.969818e-09
CCDC125	ENSG00000183323	0.115262824573	-3.11700081566	8.431168e-121	4.674596e-120
CCDC124	ENSG00000007080	0.774262051391	-0.36910616126	2.749833e-05	1.404682e-05
SLC11A2	ENSG00000110911	0.467143952953	-1.09806090211	6.956294e-32	1.009633e-31
CCDC122	ENSG00000151773	2.15740740741	1.10929864249	6.478346e-09	4.179878e-09
CCDC120	ENSG00000147144	0.616803278689	-0.697117660803	6.931541e-07	3.965521e-07
KHSRP	ENSG00000088247	1.57106208312	0.651740192242	1.50215e-16	1.367708e-16
TIMELESS	ENSG00000111602	0.474984930681	-1.0740463515	1.823387e-32	2.690229e-32
ZIK1	ENSG00000171649	0.00952380952381	-6.71424551767	6.739353e-152	4.894923e-151
STK24	ENSG00000102572	1.43943508963	0.525502732988	3.603415e-08	2.229599e-08
SNHG1	ENSG00000255717	1.46507723304	0.550976719794	7.455856e-10	5.038188e-10
PHKG2	ENSG00000156873	0.376981392143	-1.40743478127	2.489672e-35	3.938419e-35
ORAI2	ENSG00000160991	3.95583038869	1.98398057002	1.735214e-73	5.469459e-73
ORAI3	ENSG00000175938	0.382488479263	-1.3865118011	1.131876e-11	8.390037e-12
C12orf29	ENSG00000133641	1.44315245478	0.529223714339	2.022664e-06	1.121817e-06
C12orf26	ENSG00000127720	0.211940298507	-2.23827016584	1.455543e-30	2.035852e-30
C12orf24	ENSG00000204856	0.802888700085	-0.31672808593	0.003516052	0.001497314
C12orf23	ENSG00000151135	2.01795212766	1.01289194947	7.112493e-26	8.743131e-26
RNASEH2C	ENSG00000172922	1.34765625	0.430452551666	0.0001288037	6.273887e-05
RNASEH2B	ENSG00000136104	1.24841772152	0.320100741836	0.007075792	0.00290693
SNHG9	ENSG00000255198	0.174418604651	-2.51937415909	3.020118e-21	3.244927e-21
KIAA0284	ENSG00000099814	0.524029704358	-0.932279502371	3.887595e-27	4.954988e-27
MAOA	ENSG00000189221	0.00794734881411	-6.97531061806	0	0
DTYMK	ENSG00000168393	1.25112309075	0.323223734885	0.0005638911	0.000260301
NEIL2	ENSG00000154328	0.140584694755	-2.83048855598	3.130521e-127	1.8443e-126
HNRNPR	ENSG00000125944	1.6461352657	0.719082889306	1.715096e-17	1.615105e-17
MUT	ENSG00000146085	0.360887096774	-1.47038053312	2.230723e-38	3.772962e-38
C21orf2	ENSG00000160226	0.32967032967	-1.60090404459	1.423016e-23	1.635756e-23
AHI1	ENSG00000135541	0.734133790738	-0.445885086799	0.0006066747	0.0002788858
FABP5	ENSG00000164687	80	6.32192809489	1.237327e-39	2.158101e-39
FANCD2	ENSG00000144554	0.769050410317	-0.3788499267	0.000189127	9.084234e-05
MESP1	ENSG00000166823	0.61	-0.713118852212	0.0002146555	0.0001027548
MXD4	ENSG00000123933	0.218112244898	-2.19685732923	1.123112e-110	5.631327e-110
MXD3	ENSG00000213347	0.485393258427	-1.04277402369	4.069012e-12	3.085431e-12
MXD1	ENSG00000059728	0.839207048458	-0.252901299798	0.06667748	0.02385169
BCL2A1	ENSG00000140379	0	20	1.935085e-51	4.270151e-51
ATP6V1F	ENSG00000128524	0.696335078534	-0.522146392535	0.0004598619	0.0002142245
ZNF530	ENSG00000183647	1.39627659574	0.481584760876	0.0003417084	0.000160581
C1QBP	ENSG00000108561	0.456295950519	-1.1319582445	7.761313e-40	1.361171e-39
ITFG1	ENSG00000129636	0.415626444753	-1.26664064445	2.244134e-34	3.465888e-34
ZNF75A	ENSG00000162086	0.378273520854	-1.40249830362	3.500003e-30	4.846089e-30
HNRNPL	ENSG00000104824	0.655195969601	-0.610001612533	7.476478e-14	6.111283e-14
ATP6V0B	ENSG00000117410	0.66528374574	-0.587958308765	6.373839e-12	4.786721e-12
SEPW1	ENSG00000178980	0.545874206578	-0.873359565821	7.186044e-17	6.624758e-17
ZNF75D	ENSG00000186376	0.381161971831	-1.39152390478	3.571759e-31	5.089593e-31
GKN2	ENSG00000183607	0	20	4.349842e-55	1.020093e-54
COL5A2	ENSG00000204262	21.0204081633	4.39371877796	4.158538e-277	7.551067e-276
COL5A1	ENSG00000130635	13.1666666667	3.71881824746	1.860751e-148	1.306699e-147
LAMP3	ENSG00000078081	288	8.16992500144	1.339235e-69	4.012367e-69
LAMP2	ENSG00000005893	0.631202290076	-0.663825655259	1.612786e-14	1.35803e-14
LAMP1	ENSG00000185896	1.55448997384	0.636441311609	8.490546e-14	6.930155e-14
EP300	ENSG00000100393	0.560120240481	-0.836191532494	2.085048e-16	1.886613e-16
NAT10	ENSG00000135372	1.31426801569	0.394259511187	3.90245e-06	2.121576e-06
ANUBL1	ENSG00000172671	2.40983606557	1.26893500727	1.2691e-12	9.826991e-13
ALDH2	ENSG00000111275	0.0601604278075	-4.05504136356	4.657396e-103	2.146808e-102
SMEK1	ENSG00000100796	1.20079129575	0.263985424353	0.005613964	0.002329067
SMEK2	ENSG00000138041	1.47097124254	0.556769042207	5.030655e-09	3.261129e-09
RCE1	ENSG00000173653	1.75751503006	0.813537027107	1.606604e-11	1.183133e-11
LENG9	ENSG00000182909	0.154734411085	-2.69213402427	2.920831e-72	9.027473e-72
NEU1	ENSG00000204386	0.734049697784	-0.44605035291	1.956155e-05	1.009906e-05
UQCR10	ENSG00000184076	0.550237341772	-0.861874043635	1.483409e-18	1.45206e-18
UQCR11	ENSG00000127540	0.500286368843	-0.999173950713	3.174129e-26	3.942834e-26
CAMSAP1	ENSG00000130559	0.593589236249	-0.752463163562	1.089744e-14	9.237953e-15
RPRD1A	ENSG00000141425	0.699629171817	-0.515337649598	2.733288e-08	1.701356e-08
CXorf38	ENSG00000185753	2.05855855856	1.04163448871	2.785491e-12	2.126121e-12
RPRD1B	ENSG00000101413	1.44840834248	0.534468391524	2.180136e-08	1.367929e-08
VSTM5	ENSG00000214376	279	8.12412131183	1.030207e-67	2.989621e-67
OPRL1	ENSG00000125510	20.7333333333	4.37388017452	2.141501e-57	5.259854e-57
GABARAPL1	ENSG00000139112	0.210242587601	-2.24987315776	5.086443e-65	1.4178e-64
ASAH1	ENSG00000104763	0.26860670194	-1.89643279334	5.689805e-91	2.24948e-90
RAD54B	ENSG00000197275	1.76725838264	0.821512985054	2.234103e-15	1.942655e-15
GABARAPL2	ENSG00000034713	0.471355195575	-1.08511346442	1.104305e-27	1.43338e-27
PRR3	ENSG00000204576	0.709770114943	-0.494576264264	7.056847e-05	3.507202e-05
PEX11G	ENSG00000104883	0.216216216216	-2.20945336563	1.881832e-34	2.916086e-34
PRR7	ENSG00000131188	0.434343434343	-1.20309186538	1.028237e-20	1.084381e-20
MED10	ENSG00000133398	3.11653116531	1.63994113977	2.228236e-54	5.15652e-54
DVL3	ENSG00000161202	0.7578125	-0.400087157813	0.0008880703	0.0004015616
MED13	ENSG00000108510	1.55742501829	0.639162706846	1.33381e-12	1.03202e-12
MED14	ENSG00000180182	1.67929634641	0.747856845984	1.831519e-14	1.538136e-14
MED15	ENSG00000099917	1.19428571429	0.256148020249	0.005788957	0.002399904
MED16	ENSG00000175221	0.339088263822	-1.56026724275	1.999369e-63	5.433063e-63
MED18	ENSG00000130772	0.364571428571	-1.45572659295	1.455691e-29	1.983671e-29
MED19	ENSG00000156603	1.71724137931	0.780092842053	4.980013e-10	3.397686e-10
CCDC56	ENSG00000183978	0.275181040158	-1.86154702242	1.121299e-56	2.712154e-56
PSME4	ENSG00000068878	0.801520912548	-0.319187932542	0.0002363286	0.0001128534
PSME2	ENSG00000100911	1.37247983871	0.456784956657	1.39618e-06	7.824634e-07
PSME3	ENSG00000131467	0.703607127336	-0.507157997922	9.520831e-10	6.399544e-10
BAI2	ENSG00000121753	5.76470588235	2.52724700286	9.577551e-63	2.580526e-62
GOLGB1	ENSG00000173230	0.840027541887	-0.251491464744	0.004432868	0.001860317
DNLZ	ENSG00000213221	0.195652173913	-2.35363695461	7.53997e-12	5.646632e-12
PMAIP1	ENSG00000141682	1.4162962963	0.502123116043	1.286441e-05	6.742158e-06
KIAA1704	ENSG00000133114	1.22323462415	0.29070114845	0.02703753	0.01031014
KIAA1257	ENSG00000114656	0.0196078431373	-5.67242534197	7.136098e-66	2.012291e-65
SLC9A8	ENSG00000197818	0.790419161677	-0.339310173116	0.002562461	0.001103707
SLC30A9	ENSG00000014824	0.354823417872	-1.49482686616	6.146926e-56	1.465186e-55
SLC30A5	ENSG00000145740	0.613302397525	-0.705329504106	1.170313e-10	8.242344e-11
SLC30A4	ENSG00000104154	0.012987012987	-6.26678654069	3.13308e-54	7.230739e-54
SLC30A7	ENSG00000162695	1.58745387454	0.666714673182	1.931895e-11	1.413675e-11
MTERFD3	ENSG00000120832	0.45	-1.15200309345	4.095282e-10	2.809144e-10
FURIN	ENSG00000140564	0.849686847599	-0.23499686147	0.02365551	0.009076996
GADD45A	ENSG00000116717	6.42541436464	2.68378949439	4.858871e-118	2.628047e-117
GADD45B	ENSG00000099860	9.68023255814	3.27504170726	7.429019e-132	4.583845e-131
EML1	ENSG00000066629	1.24375	0.314696525656	0.005153188	0.002145608
EML4	ENSG00000143924	1.46620542842	0.552087252038	6.174118e-09	3.98713e-09
GADD45G	ENSG00000130222	0.0162337662338	-5.94485844581	1.457247e-67	4.224052e-67
C6orf130	ENSG00000124596	0.548262548263	-0.867061168182	6.730721e-10	4.560311e-10
TAGLN2	ENSG00000158710	7.05892462558	2.81944841643	5.917733e-244	8.243055e-243
GJD3	ENSG00000183153	0.202380952381	-2.30485458153	9.488134e-11	6.710239e-11
ADM2	ENSG00000128165	0.0546875	-4.19264507794	3.316017e-198	3.292854e-197
ZMYND8	ENSG00000101040	0.269905040175	-1.88947617711	4.913332e-73	1.535374e-72
NUPL1	ENSG00000139496	0.709284627093	-0.495563415668	2.341071e-08	1.465291e-08
MIPOL1	ENSG00000151338	0.375	-1.41503749928	1.212766e-36	1.976911e-36
GMPR	ENSG00000137198	2.30303030303	1.20353339409	1.752826e-07	1.040245e-07
CNN3	ENSG00000117519	195.571428571	7.6115518092	0	0
CNN2	ENSG00000064666	2.16557863501	1.11475255952	1.354263e-37	2.248659e-37
DHODH	ENSG00000102967	0.434626436782	-1.20215216369	1.046903e-26	1.318806e-26
ZNF271	ENSG00000257267	0.741774675972	-0.430947079504	0.0001411313	6.84484e-05
ZNF276	ENSG00000158805	0.570985259891	-0.808474592305	2.485522e-13	1.989449e-13
ZNF274	ENSG00000171606	0.253521126761	-1.97982211806	2.022292e-64	5.578843e-64
CHAC1	ENSG00000128965	0.442528735632	-1.17615695515	6.505094e-21	6.90901e-21
FAM98B	ENSG00000171262	1.23026004728	0.29896329871	0.001562089	0.0006875621
NOP14	ENSG00000087269	0.674314850223	-0.568505724854	5.024712e-08	3.081271e-08
NOP16	ENSG00000048162	1.49183303085	0.577086075111	1.549002e-06	8.652484e-07
POM121	ENSG00000196313	1.45187319885	0.537915459269	2.225321e-08	1.394903e-08
EIF5B	ENSG00000158417	1.63110391113	0.705848693331	1.68706e-16	1.534969e-16
MAML3	ENSG00000196782	0.0985401459854	-3.3431445808	2.913501e-69	8.677755e-69
MAML1	ENSG00000161021	0.624122807018	-0.680098162526	5.030935e-12	3.800663e-12
TRPM8	ENSG00000144481	0.00252684775742	-8.62844554014	4.889784e-247	7.143912e-246
TRPM4	ENSG00000130529	0.33341889117	-1.58459224663	1.444707e-60	3.759074e-60
TRPM2	ENSG00000142185	0.452387096774	-1.14437031429	3.22003e-34	4.964037e-34
METRN	ENSG00000103260	0.518918918919	-0.946418959795	3.853786e-06	2.096689e-06
TUBB6	ENSG00000176014	12.5267857143	3.64694437156	2.505421e-136	1.594262e-135
FAN1	ENSG00000198690	0.288713910761	-1.79228747397	9.826559e-25	1.166212e-24
HERC3	ENSG00000138641	0.0344145134689	-4.86083907561	0	0
HERC2	ENSG00000128731	1.23345746205	0.302707962614	0.000640505	0.0002937734
HERC4	ENSG00000148634	5.06875	2.34163000933	6.941364e-134	4.346247e-133
HERC6	ENSG00000138642	0.355140186916	-1.49353947296	1.840729e-20	1.923679e-20
APTX	ENSG00000137074	0.368786127168	-1.43914370876	1.943705e-45	3.834789e-45
SH3BGRL3	ENSG00000142669	9.16181606519	3.19563359926	1.273489e-228	1.594759e-227
SH3BGRL2	ENSG00000198478	0.411411411411	-1.28134628411	6.980156e-14	5.714776e-14
C17orf59	ENSG00000196544	0.368794326241	-1.43911163426	3.246404e-19	3.254236e-19
C11orf68	ENSG00000175573	2.80835881753	1.48972727724	3.889613e-49	8.257081e-49
C17orf51	ENSG00000212719	2.32318104907	1.21610158997	4.474363e-27	5.690024e-27
C11orf67	ENSG00000087884	1.76785714286	0.822001698022	2.777002e-05	1.418418e-05
C17orf53	ENSG00000125319	3.2380952381	1.69514541847	1.096388e-32	1.626581e-32
MIS18A	ENSG00000159055	2.20315236427	1.13956927152	1.989063e-23	2.275622e-23
MKNK2	ENSG00000099875	0.27863019791	-1.84357646935	4.162199e-96	1.760533e-95
LCLAT1	ENSG00000172954	1.4797979798	0.565400234343	8.71591e-08	5.274818e-08
OLFM2	ENSG00000105088	0.351515151515	-1.50834121912	8.92225e-11	6.319702e-11
RHOT1	ENSG00000126858	0.497227356747	-1.00802242127	4.895644e-21	5.21597e-21
RHOT2	ENSG00000140983	0.542350623769	-0.882702255068	2.030767e-16	1.838506e-16
BCAS4	ENSG00000124243	2.71686746988	1.44194419191	4.696832e-20	4.838865e-20
BCAS3	ENSG00000141376	1.6214953271	0.697324866177	1.205614e-09	8.075923e-10
DRAM1	ENSG00000136048	1.75757575758	0.813586875769	5.930989e-10	4.030279e-10
CD81	ENSG00000110651	0.65317317696	-0.614462548111	8.033906e-14	6.560596e-14
CD83	ENSG00000112149	9.55102040816	3.25565487547	2.972498e-95	1.243858e-94
CD82	ENSG00000085117	0.329501915709	-1.60164124187	2.831447e-16	2.55108e-16
BCL7B	ENSG00000106635	1.80673499268	0.853384910859	4.08707e-18	3.927353e-18
BCL7A	ENSG00000110987	4.25646551724	2.08965594282	6.61051e-97	2.836235e-96
ZBED3	ENSG00000132846	0.369909502262	-1.43475573389	4.879017e-29	6.546866e-29
BNIP3L	ENSG00000104765	0.622368421053	-0.684159234992	4.185817e-13	3.320593e-13
HAX1	ENSG00000143575	0.763661202186	-0.388995365441	1.179944e-05	6.201274e-06
EFNA5	ENSG00000184349	0.0564583682359	-4.14666875727	3.930734e-298	8.224188e-297
EFNA3	ENSG00000143590	0.145631067961	-2.77960993157	1.91113e-37	3.162968e-37
EFNA1	ENSG00000169242	0.168539325843	-2.56884283536	4.820646e-105	2.286315e-104
OSBP2	ENSG00000184792	10.6896551724	3.41814341015	3.817602e-100	1.70409e-99
LRP3	ENSG00000130881	0.272671380264	-1.87476481274	2.555751e-76	8.388665e-76
GALNT14	ENSG00000158089	20.1666666667	4.33390073655	2.220049e-64	6.121069e-64
LRP1	ENSG00000123384	3.69798657718	1.88673998811	2.97374e-81	1.036271e-80
GALNT10	ENSG00000164574	1.69973190349	0.765307209884	5.120807e-09	3.318301e-09
LRP5	ENSG00000162337	1.35209424084	0.435195710829	3.884428e-07	2.2581e-07
CDS1	ENSG00000163624	0.29094292804	-1.78119191601	3.265525e-54	7.532985e-54
LRP8	ENSG00000157193	0.861358313817	-0.215314590096	0.02640415	0.01007845
KDM4C	ENSG00000107077	0.445267489712	-1.16725581467	4.966793e-24	5.766693e-24
HARS2	ENSG00000112855	0.487391304348	-1.03684758303	7.736477e-25	9.20957e-25
STIM1	ENSG00000167323	0.637790860667	-0.648844670493	1.947815e-12	1.496622e-12
STIM2	ENSG00000109689	0.546419098143	-0.871920186085	2.335391e-14	1.953229e-14
ANTXR1	ENSG00000169604	18.7382550336	4.22791470575	5.294194e-298	1.103153e-296
ANTXR2	ENSG00000163297	27.0714285714	4.75869911611	6.810806e-228	8.466441e-227
LIMK2	ENSG00000182541	0.287777031565	-1.79697664447	3.854357e-69	1.144653e-68
KIRREL	ENSG00000183853	408.944444444	8.67576105453	0	0
MAP2	ENSG00000078018	0.0302297460701	-5.0478873294	2.005572e-130	1.215352e-129
MAP7	ENSG00000135525	0.486022871665	-1.04090388793	2.047723e-27	2.632391e-27
CRIPAK	ENSG00000179979	0.096011816839	-3.38064421055	7.285991e-123	4.148231e-122
TEAD3	ENSG00000007866	1.3120124805	0.391781443636	0.0008663628	0.0003919648
TEAD2	ENSG00000074219	8.90952380952	3.15534832557	2.63859e-133	1.646038e-132
TEAD1	ENSG00000187079	5.78489208633	2.53229004698	2.846983e-160	2.199808e-159
MAP9	ENSG00000164114	0.271870794078	-1.87900691779	4.176456e-40	7.375509e-40
TEAD4	ENSG00000197905	2.28943089431	1.19498901841	1.458578e-26	1.831955e-26
PTPN23	ENSG00000076201	1.29928825623	0.377721538327	3.122424e-05	1.590536e-05
PTPN21	ENSG00000070778	1.81512605042	0.860069738856	7.153999e-09	4.602963e-09
PLEKHF2	ENSG00000175895	3.7421875	1.90388184574	5.364092e-47	1.093078e-46
SERPINI1	ENSG00000163536	0.456953642384	-1.12988028255	7.730672e-07	4.405847e-07
SPOCD1	ENSG00000134668	52.375	5.7108064337	6.466718e-85	2.377319e-84
PSMC3IP	ENSG00000131470	0.646341463415	-0.629631550055	3.854891e-07	2.241443e-07
CLEC11A	ENSG00000105472	0.123188405797	-3.02106161553	5.695237e-51	1.245952e-50
RAB34	ENSG00000109113	231.666666667	7.85590666689	6.646473e-286	1.275179e-284
EPHA10	ENSG00000183317	0.126789366053	-2.97949434457	1.726714e-56	4.154766e-56
SNRNP48	ENSG00000168566	0.278188084687	-1.84586746699	4.77767e-63	1.29344e-62
ZNF718	ENSG00000250312	0.222392638037	-2.16881906422	1.246856e-45	2.466657e-45
ZNF714	ENSG00000160352	0.209090909091	-2.25779775747	2.48227e-43	4.705609e-43
THG1L	ENSG00000113272	2.63616557734	1.39844098875	2.471552e-32	3.63914e-32
ZNF862	ENSG00000106479	0.434228187919	-1.20347471336	1.712986e-27	2.206543e-27
EBPL	ENSG00000123179	0.499612102405	-1.00111967025	4.754117e-19	4.73478e-19
YY1AP1	ENSG00000163374	1.28825622776	0.365419566862	0.01449993	0.005727686
TOM1L2	ENSG00000175662	0.296241709654	-1.75515331424	1.795197e-64	4.960437e-64
MAPT	ENSG00000186868	0.186861313869	-2.41996017785	1.379002e-54	3.199986e-54
YIF1B	ENSG00000167645	0.345484400657	-1.5333075235	2.917557e-53	6.586833e-53
ZNF512B	ENSG00000196700	0.688812523864	-0.537816721095	1.857149e-08	1.17018e-08
FAM160A1	ENSG00000164142	0.354838709677	-1.49476469175	9.923251e-19	9.777548e-19
GSS	ENSG00000100983	0.449600891034	-1.15328320014	1.609776e-37	2.667693e-37
GSR	ENSG00000104687	0.17115195274	-2.54665034217	3.769994e-177	3.293392e-176
C14orf21	ENSG00000196943	0.667128987517	-0.583962365471	3.731744e-08	2.307598e-08
